ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente;Ano_de_Venda
6286;45690;Tablet Lenovo Tab P12;Computadores;9;1398;12582;0,05;11952,9;Norte;Loja Física;Cancelado;AM;922,68;8304,12;3648,78;0,305263158;47;Não Informado;30-49;33;0;Correios;Voucher;4;2025
6295;45732;Fritadeira Air Fryer Mondial Family 4L;Eletrodomésticos & TV;2;2211;4422;0,1;3979,8;Nordeste;Online;Entregue;PB;1503,48;3006,96;972,84;0,244444444;66;Masculino;50+;36;4;Correios;Cartão de Crédito;1;2025
6297;45922;Samsung Galaxy Buds3 Pro;Acessórios;4;4174;16696;0,15;14191,6;Nordeste;Marketplace;Entregue;PB;1961,78;7847,12;6344,48;0,447058824;63;Masculino;50+;92;17;Correios;Boleto;5;2025
6300;45848;Samsung Galaxy S25 FE;Celulares;1;3703;3703;0,15;3147,55;Sudeste;Online;Em trânsito;RJ;1518,23;1518,23;1629,32;0,517647059;90;Feminino;50+;117;13;TransFrete;Voucher;5;2025
6305;45994;POCO M6 Pro;Celulares;10;2564;25640;0;25640;Centro-Oeste;Marketplace;Entregue;MT;1769,16;17691,6;7948,4;0,31;55;Não Informado;50+;83;12;Correios;PIX;2;2025
6308;45997;Console Nintendo Switch OLED;Eletrodomésticos & TV;1;3405;3405;0,05;3234,75;Norte;Loja Física;Entregue;AP;1464,15;1464,15;1770,6;0,547368421;64;Masculino;50+;84;6;TransFrete;Cartão de Crédito;2;2025
6314;45874;Notebook Gamer ASUS TUF A15;Computadores;4;3314;13256;0,1;11930,4;Sudeste;Online;Entregue;RJ;1955,26;7821,04;4109,36;0,344444444;18;Masculino;18-29;60;22;TransFrete;Voucher;1;2025
6317;46010;Caixa de Som JBL Flip 6;Eletrodomésticos & TV;4;4779;19116;0,15;16248,6;Norte;Loja Física;Entregue;PA;3249,72;12998,88;3249,72;0,2;63;Masculino;50+;90;10;Correios;Voucher;4;2025
6342;45903;Smart TV AOC Roku 43;Eletrodomésticos & TV;3;945;2835;0;2835;Nordeste;Loja Física;Entregue;PI;538,65;1615,95;1219,05;0,43;77;Feminino;50+;175;14;LogTech Express;Cartão de Crédito;1;2025
6350;45766;Fone QCY T13 TWS;Acessórios;10;712;7120;0,1;6408;Sudeste;Loja Física;Em trânsito;SP;441,44;4414,4;1993,6;0,311111111;22;Feminino;18-29;69;10;TransFrete;Cartão de Crédito;2;2025
6356;45813;Teclado e Mouse Sem Fio Dell KM3322W;Acessórios;4;2450;9800;0;9800;Sudeste;Marketplace;Entregue;SP;1004,5;4018;5782;0,59;83;Masculino;50+;34;4;Correios;Cartão de Crédito;2;2025
6359;45667;Drone DJI Avata 2;Eletrodomésticos & TV;4;4795;19180;0;19180;Nordeste;Online;Entregue;AL;3116,75;12467;6713;0,35;39;Feminino;30-49;180;5;LogTech Express;Voucher;5;2025
6366;45717;Smart TV AOC Roku 43;Eletrodomésticos & TV;8;249;1992;0;1992;Nordeste;Loja Física;Entregue;PE;156,87;1254,96;737,04;0,37;40;Feminino;30-49;148;9;Correios;PIX;4;2025
6379;45969;Motorola Moto G24;Celulares;5;4966;24830;0,05;23588,5;Sudeste;Marketplace;Entregue;ES;2234,7;11173,5;12415;0,526315789;43;Não Informado;30-49;139;4;LogTech Express;PIX;1;2025
6380;45785;Samsung Galaxy A35;Celulares;2;473;946;0;946;Nordeste;Loja Física;Cancelado;MA;326,37;652,74;293,26;0,31;37;Masculino;30-49;38;0;TransFrete;Cartão de Crédito;5;2025
6381;45767;Nokia G22;Celulares;9;4140;37260;0;37260;Sul;Online;Em trânsito;SC;2111,4;19002,6;18257,4;0,49;53;Não Informado;50+;139;11;TransFrete;PIX;5;2025
6392;46012;Mouse Sem Fio Logitech M280;Acessórios;9;4014;36126;0,15;30707,1;Sudeste;Loja Física;Em trânsito;MG;2328,12;20953,08;9754,02;0,317647059;73;Masculino;50+;68;7;TransFrete;Cartão de Crédito;3;2025
6398;45718;Mini PC Beelink SER5;Computadores;4;1038;4152;0;4152;Norte;Online;Entregue;RR;425,58;1702,32;2449,68;0,59;71;Masculino;50+;141;15;TransFrete;Boleto;3;2025
6414;45996;Samsung Galaxy Tab A9+;Computadores;8;1756;14048;0,15;11940,8;Nordeste;Online;Cancelado;MA;1229,2;9833,6;2107,2;0,176470588;57;Não Informado;50+;98;0;Correios;Cartão de Crédito;3;2025
6419;45967;Nokia G22;Celulares;3;2913;8739;0,1;7865,1;Nordeste;Online;Em trânsito;CE;1718,67;5156,01;2709,09;0,344444444;43;Não Informado;30-49;23;10;LogTech Express;Boleto;4;2025
6429;45766;Camera de Seguranca Xiaomi 360 2K;Eletrodomésticos & TV;6;2591;15546;0;15546;Nordeste;Online;Entregue;AL;1450,96;8705,76;6840,24;0,44;27;Masculino;18-29;160;13;Correios;Boleto;2;2025
6446;45859;Motorola Moto G54;Celulares;4;3464;13856;0;13856;Sudeste;Marketplace;Entregue;SP;2390,16;9560,64;4295,36;0,31;60;Masculino;50+;45;11;Correios;Cartão de Crédito;5;2025
6450;45877;Carregador Portatil Baseus Power Bank 30000mAh;Acessórios;5;884;4420;0,05;4199;Sudeste;Online;Cancelado;ES;450,84;2254,2;1944,8;0,463157895;29;Feminino;18-29;78;0;TransFrete;Boleto;2;2025
6459;45783;Drone DJI Avata 2;Eletrodomésticos & TV;1;1613;1613;0;1613;Nordeste;Marketplace;Cancelado;RN;1112,97;1112,97;500,03;0,31;41;Feminino;30-49;87;0;TransFrete;Cartão de Crédito;5;2025
6464;45929;Smart TV LG NanoCell 65;Eletrodomésticos & TV;3;377;1131;0,05;1074,45;Nordeste;Marketplace;Entregue;CE;165,88;497,64;576,81;0,536842105;85;Não Informado;50+;92;16;LogTech Express;Cartão de Crédito;2;2025
6465;45932;Console Xbox Series S 512GB;Eletrodomésticos & TV;8;2910;23280;0,15;19788;Sudeste;Loja Física;Entregue;ES;1164;9312;10476;0,529411765;71;Não Informado;50+;64;15;Correios;Boleto;1;2025
6466;45660;Teclado e Mouse Sem Fio Dell KM3322W;Acessórios;10;1681;16810;0,15;14288,5;Nordeste;Online;Em trânsito;AL;890,93;8909,3;5379,2;0,376470588;20;Feminino;18-29;63;2;Correios;Boleto;2;2025
6468;45869;Console Xbox Series S 512GB;Eletrodomésticos & TV;3;4134;12402;0;12402;Centro-Oeste;Online;Entregue;MT;2728,44;8185,32;4216,68;0,34;77;Feminino;50+;148;10;Correios;Cartão de Crédito;5;2025
6504;45916;iPad 10ª Geracao;Computadores;7;1837;12859;0,15;10930,15;Nordeste;Loja Física;Em trânsito;BA;753,17;5272,19;5657,96;0,517647059;91;Masculino;50+;139;8;Correios;PIX;5;2025
6520;45990;Notebook Acer Aspire 5;Computadores;2;2166;4332;0,05;4115,4;Sudeste;Marketplace;Cancelado;MG;1342,92;2685,84;1429,56;0,347368421;56;Masculino;50+;31;0;LogTech Express;PIX;5;2025
6532;45814;Echo Show 5 com Alexa;Eletrodomésticos & TV;1;1377;1377;0;1377;Nordeste;Marketplace;Entregue;PE;895,05;895,05;481,95;0,35;67;Não Informado;50+;137;17;TransFrete;Voucher;5;2025
6541;45906;Notebook Gamer Dell G15;Computadores;9;4212;37908;0,1;34117,2;Sudeste;Marketplace;Cancelado;RJ;1769,04;15921,36;18195,84;0,533333333;45;Não Informado;30-49;180;0;LogTech Express;Boleto;5;2025
6545;46016;Monitor Dell 27 4K;Computadores;7;2128;14896;0;14896;Centro-Oeste;Loja Física;Entregue;MS;872,48;6107,36;8788,64;0,59;39;Não Informado;30-49;174;25;Correios;PIX;2;2025
6547;45956;Carregador Portatil Anker PowerCore 10000mAh;Acessórios;6;3170;19020;0;19020;Nordeste;Loja Física;Em trânsito;SE;2155,6;12933,6;6086,4;0,32;24;Masculino;18-29;116;7;TransFrete;Boleto;1;2025
6548;45792;Samsung Galaxy Z Flip 5;Celulares;1;3298;3298;0;3298;Norte;Loja Física;Entregue;RO;1846,88;1846,88;1451,12;0,44;31;Masculino;30-49;116;3;Correios;Cartão de Crédito;5;2025
6565;45934;Nothing Phone (2a);Celulares;9;459;4131;0,1;3717,9;Centro-Oeste;Online;Entregue;DF;243,27;2189,43;1528,47;0,411111111;30;Feminino;30-49;151;7;LogTech Express;Boleto;3;2025
6586;45718;Mouse Logitech Pebble M350;Acessórios;7;3825;26775;0,1;24097,5;Nordeste;Online;Entregue;PB;1797,75;12584,25;11513,25;0,477777778;74;Feminino;50+;154;14;Correios;Boleto;5;2025
6617;45816;Processador Intel Core i5-14400F;Computadores;5;1667;8335;0,05;7918,25;Centro-Oeste;Marketplace;Entregue;MS;816,83;4084,15;3834,1;0,484210526;74;Masculino;50+;28;12;Correios;Cartão de Crédito;2;2025
6620;45757;Carregador Sem Fio Anker Magnetic 3-in-1;Acessórios;1;3747;3747;0,05;3559,65;Nordeste;Marketplace;Entregue;MA;1723,62;1723,62;1836,03;0,515789474;94;Feminino;50+;101;6;Correios;Cartão de Crédito;3;2025
6628;45682;iPhone 16 Pro Max;Celulares;6;3088;18528;0,1;16675,2;Norte;Loja Física;Em trânsito;AC;1327,84;7967,04;8708,16;0,522222222;61;Não Informado;50+;104;9;LogTech Express;Boleto;5;2025
6629;45684;Fone Bluetooth JBL Tune 520BT;Acessórios;8;2806;22448;0,05;21325,6;Sudeste;Loja Física;Entregue;ES;1431,06;11448,48;9877,12;0,463157895;19;Feminino;18-29;101;16;Correios;Cartão de Crédito;2;2025
6636;45746;Smart Tomada Wi-Fi Positivo;Eletrodomésticos & TV;4;1443;5772;0;5772;Centro-Oeste;Loja Física;Em trânsito;GO;822,51;3290,04;2481,96;0,43;55;Feminino;50+;99;19;LogTech Express;Boleto;2;2025
6657;45717;Headphone Anker Soundcore Q30;Acessórios;3;1625;4875;0,15;4143,75;Norte;Marketplace;Em trânsito;TO;1040;3120;1023,75;0,247058824;24;Feminino;18-29;59;2;TransFrete;PIX;5;2025
6662;45975;Samsung Galaxy Buds3 Pro;Acessórios;10;1095;10950;0,05;10402,5;Centro-Oeste;Marketplace;Entregue;GO;459,9;4599;5803,5;0,557894737;68;Não Informado;50+;175;15;TransFrete;Cartão de Crédito;5;2025
6672;45933;SSD Crucial T500 4TB;Computadores;6;3534;21204;0;21204;Norte;Online;Cancelado;RR;2085,06;12510,36;8693,64;0,41;61;Feminino;50+;77;0;TransFrete;PIX;2;2025
6677;45821;Controle Xbox Wireless Carbon Black;Eletrodomésticos & TV;5;1065;5325;0;5325;Norte;Loja Física;Em trânsito;TO;489,9;2449,5;2875,5;0,54;42;Não Informado;30-49;37;23;TransFrete;Cartão de Crédito;5;2025
6688;45856;Fone Bluetooth JBL Wave Flex;Acessórios;8;1570;12560;0,05;11932;Nordeste;Online;Cancelado;AL;973,4;7787,2;4144,8;0,347368421;87;Feminino;50+;145;0;TransFrete;Cartão de Crédito;5;2025
6693;45807;Amazon Fire TV Stick 4K;Eletrodomésticos & TV;1;4914;4914;0,05;4668,3;Sul;Marketplace;Em trânsito;SC;2653,56;2653,56;2014,74;0,431578947;39;Masculino;30-49;98;13;LogTech Express;Voucher;1;2025
6698;45963;Echodot 5ª Geracao com Alexa;Eletrodomésticos & TV;1;2837;2837;0,1;2553,3;Nordeste;Loja Física;Entregue;SE;1191,54;1191,54;1361,76;0,533333333;72;Masculino;50+;124;11;LogTech Express;Boleto;5;2025
6703;45837;Placa de Video RTX 4071 Super;Computadores;5;3033;15165;0;15165;Norte;Loja Física;Em trânsito;AP;1728,81;8644,05;6520,95;0,43;80;Feminino;50+;144;9;TransFrete;Cartão de Crédito;3;2025
6725;45871;Carregador de Pilhas Sony com 4 Pilhas;Eletrodomésticos & TV;8;3584;28672;0,1;25804,8;Nordeste;Loja Física;Cancelado;MA;1971,2;15769,6;10035,2;0,388888889;57;Não Informado;50+;96;0;TransFrete;Boleto;1;2025
6731;45773;Carregador Sem Fio Anker Magnetic 3-in-1;Acessórios;8;1317;10536;0,05;10009,2;Nordeste;Loja Física;Em trânsito;PI;592,65;4741,2;5268;0,526315789;26;Feminino;18-29;40;5;Correios;Voucher;3;2025
6738;45857;Placa de Video RTX 4060 Ti;Computadores;10;4929;49290;0,1;44361;Norte;Marketplace;Entregue;RO;2513,79;25137,9;19223,1;0,433333333;88;Masculino;50+;155;17;Correios;Voucher;2;2025
6755;45821;Smartwatch Haylou Solar Lite;Eletrodomésticos & TV;3;4478;13434;0;13434;Sudeste;Online;Entregue;SP;2686,8;8060,4;5373,6;0,4;73;Feminino;50+;79;11;TransFrete;PIX;1;2025
6762;45662;Teclado Mecanico Redragon Kumara;Acessórios;10;4450;44500;0,05;42275;Sul;Loja Física;Entregue;RS;2047;20470;21805;0,515789474;73;Não Informado;50+;131;13;LogTech Express;Voucher;4;2025
6781;45890;Amazon Fire TV Stick 4K;Eletrodomésticos & TV;1;3152;3152;0,05;2994,4;Norte;Online;Cancelado;AP;1859,68;1859,68;1134,72;0,378947368;78;Não Informado;50+;123;0;Correios;PIX;5;2025
6791;45757;Fone Ambie Sound Earcuffs;Acessórios;2;2895;5790;0,1;5211;Sudeste;Loja Física;Cancelado;MG;1765,95;3531,9;1679,1;0,322222222;34;Masculino;30-49;89;0;LogTech Express;Boleto;1;2025
6800;45968;Robo Aspirador de Po Kabum Smart 700;Eletrodomésticos & TV;3;1201;3603;0,1;3242,7;Sul;Online;Em trânsito;PR;564,47;1693,41;1549,29;0,477777778;25;Masculino;18-29;43;16;LogTech Express;Cartão de Crédito;3;2025
6810;45832;Samsung Galaxy Z Flip 6;Celulares;8;1972;15776;0;15776;Centro-Oeste;Online;Entregue;MT;1025,44;8203,52;7572,48;0,48;56;Não Informado;50+;37;17;Correios;Voucher;1;2025
6825;45726;SSD Crucial T500 4TB;Computadores;3;3821;11463;0;11463;Norte;Loja Física;Em trânsito;TO;2407,23;7221,69;4241,31;0,37;47;Feminino;30-49;55;6;Correios;PIX;5;2025
6832;45981;Mini Projetor Portatil Magcubic HY300;Eletrodomésticos & TV;2;808;1616;0,05;1535,2;Norte;Online;Cancelado;PA;379,76;759,52;775,68;0,505263158;79;Não Informado;50+;79;0;Correios;Cartão de Crédito;1;2025
6838;45773;Carregador de Pilhas Sony com 4 Pilhas;Eletrodomésticos & TV;2;4752;9504;0;9504;Norte;Marketplace;Em trânsito;AC;2423,52;4847,04;4656,96;0,49;35;Feminino;30-49;145;20;LogTech Express;Boleto;1;2025
6846;45902;Oppo Reno 12 Pro;Celulares;9;2043;18387;0,05;17467,65;Sudeste;Marketplace;Cancelado;SP;837,63;7538,67;9928,98;0,568421053;67;Não Informado;50+;118;0;LogTech Express;Cartão de Crédito;4;2025
6849;45731;Memoria RAM Corsair Vengeance 16GB;Computadores;2;4984;9968;0;9968;Centro-Oeste;Marketplace;Entregue;GO;3139,92;6279,84;3688,16;0,37;55;Feminino;50+;87;23;TransFrete;Cartão de Crédito;2;2025
6862;45706;Caixa de Som JBL Boombox 3;Eletrodomésticos & TV;1;1772;1772;0,05;1683,4;Norte;Loja Física;Entregue;RO;1063,2;1063,2;620,2;0,368421053;47;Feminino;30-49;119;14;TransFrete;Cartão de Crédito;4;2025
6879;45934;Mouse Sem Fio Logitech M280;Acessórios;1;4785;4785;0;4785;Nordeste;Online;Entregue;PB;2009,7;2009,7;2775,3;0,58;74;Masculino;50+;171;23;Correios;Boleto;2;2025
6884;45872;Camera de Seguranca Intelbras IM3;Eletrodomésticos & TV;2;4645;9290;0,15;7896,5;Norte;Online;Cancelado;AP;3065,7;6131,4;1765,1;0,223529412;66;Masculino;50+;147;0;Correios;PIX;1;2025
6914;45840;Samsung Galaxy Tab S10 FE+;Computadores;4;3742;14968;0,1;13471,2;Nordeste;Marketplace;Entregue;PB;2020,68;8082,72;5388,48;0,4;32;Não Informado;30-49;173;16;TransFrete;Cartão de Crédito;1;2025
6919;45851;Smartwatch Apple Watch Series 10;Eletrodomésticos & TV;3;1113;3339;0,15;2838,15;Norte;Marketplace;Entregue;RR;578,76;1736,28;1101,87;0,388235294;61;Masculino;50+;170;7;TransFrete;Voucher;3;2025
6938;46004;Monitor Gamer AOC Hero 27;Computadores;1;3326;3326;0;3326;Norte;Online;Entregue;PA;2328,2;2328,2;997,8;0,3;46;Não Informado;30-49;127;11;LogTech Express;PIX;4;2025
6940;45729;Teclado Mecanico Redragon Kumara;Acessórios;6;3603;21618;0,15;18375,3;Nordeste;Marketplace;Em trânsito;CE;2161,8;12970,8;5404,5;0,294117647;88;Masculino;50+;41;4;TransFrete;Voucher;4;2025
6947;45738;Google Pixel 11 Pro;Celulares;6;1746;10476;0;10476;Sudeste;Loja Física;Entregue;RJ;1030,14;6180,84;4295,16;0,41;36;Feminino;30-49;17;2;Correios;Voucher;2;2025
6989;45963;Xiaomi Redmi Note 13;Celulares;4;108;432;0;432;Sul;Online;Cancelado;PR;50,76;203,04;228,96;0,53;67;Feminino;50+;27;0;Correios;Boleto;4;2025
6995;45962;Xiaomi Pad 6;Computadores;2;2587;5174;0;5174;Nordeste;Loja Física;Entregue;RN;1190,02;2380,04;2793,96;0,54;40;Feminino;30-49;72;12;TransFrete;Voucher;4;2025
7016;45854;Smart Tomada Wi-Fi Positivo;Eletrodomésticos & TV;5;4230;21150;0,05;20092,5;Nordeste;Loja Física;Entregue;CE;2326,5;11632,5;8460;0,421052632;62;Feminino;50+;39;25;Correios;Voucher;5;2025
7027;45979;Xiaomi Redmi Note 12;Celulares;9;4583;41247;0,05;39184,65;Sudeste;Online;Cancelado;RJ;3024,78;27223,02;11961,63;0,305263158;87;Masculino;50+;172;0;Correios;PIX;4;2025
7034;45890;Smart Lampada Wi-Fi Positivo Casa Inteligente;Eletrodomésticos & TV;4;1983;7932;0,05;7535,4;Centro-Oeste;Loja Física;Cancelado;DF;1368,27;5473,08;2062,32;0,273684211;59;Masculino;50+;31;0;LogTech Express;PIX;2;2025
7036;45887;Base Cooler para Notebook Multilaser;Acessórios;7;3175;22225;0,05;21113,75;Nordeste;Loja Física;Entregue;SE;2032;14224;6889,75;0,326315789;44;Masculino;30-49;26;9;TransFrete;PIX;5;2025
7041;45941;Samsung Galaxy S26 Ultra;Celulares;8;1707;13656;0,05;12973,2;Sudeste;Loja Física;Entregue;SP;802,29;6418,32;6554,88;0,505263158;64;Feminino;50+;125;18;Correios;Voucher;4;2025
7043;45746;Cabo USB-C Baseus 100W;Acessórios;1;127;127;0,15;107,95;Nordeste;Marketplace;Entregue;PI;54,61;54,61;53,34;0,494117647;46;Feminino;30-49;63;25;Correios;PIX;4;2025
7048;45721;Smart TV Philips Ambilight 55;Eletrodomésticos & TV;3;4674;14022;0;14022;Sudeste;Marketplace;Entregue;RJ;3131,58;9394,74;4627,26;0,33;24;Não Informado;18-29;76;18;TransFrete;Cartão de Crédito;1;2025
7059;45893;Notebook Acer Swift Go;Computadores;8;1636;13088;0,1;11779,2;Nordeste;Marketplace;Em trânsito;MA;785,28;6282,24;5496,96;0,466666667;71;Feminino;50+;36;15;TransFrete;Cartão de Crédito;5;2025
7072;45888;Xiaomi Redmi Note 14 Pro;Celulares;8;3060;24480;0,05;23256;Centro-Oeste;Online;Entregue;MT;1499,4;11995,2;11260,8;0,484210526;53;Feminino;50+;123;15;LogTech Express;Voucher;4;2025
7117;45894;Notebook Lenovo ThinkPad E14;Computadores;7;81;567;0,05;538,65;Centro-Oeste;Marketplace;Cancelado;GO;50,22;351,54;187,11;0,347368421;40;Não Informado;30-49;100;0;Correios;Cartão de Crédito;2;2025
7124;45721;Carregador de Parede Anker Nano 30W;Acessórios;8;2926;23408;0,15;19896,8;Sudeste;Online;Cancelado;ES;1550,78;12406,24;7490,56;0,376470588;74;Masculino;50+;56;0;Correios;Voucher;4;2025
7128;45802;Caixa de Som JBL Essential 2;Eletrodomésticos & TV;5;2267;11335;0,05;10768,25;Sul;Online;Cancelado;PR;1405,54;7027,7;3740,55;0,347368421;61;Masculino;50+;43;0;Correios;Cartão de Crédito;2;2025
7142;45688;Caixa de Som Bluetooth LG XBOOM Go;Eletrodomésticos & TV;3;2662;7986;0;7986;Norte;Loja Física;Cancelado;AM;1570,58;4711,74;3274,26;0,41;27;Feminino;18-29;102;0;Correios;Cartão de Crédito;5;2025
7144;45995;Mini PC Beelink SER5;Computadores;5;3579;17895;0;17895;Sudeste;Marketplace;Entregue;SP;2147,4;10737;7158;0,4;44;Não Informado;30-49;53;8;TransFrete;Boleto;1;2025
7147;45909;Notebook ASUS Zenbook 14 OLED;Computadores;9;3986;35874;0,05;34080,3;Sul;Online;Entregue;RS;2192,3;19730,7;14349,6;0,421052632;75;Feminino;50+;180;5;Correios;PIX;3;2025
7155;45726;Fone Baseus Bowie Bowie WM02;Acessórios;1;4210;4210;0,1;3789;Norte;Loja Física;Entregue;RO;2736,5;2736,5;1052,5;0,277777778;42;Masculino;30-49;163;17;LogTech Express;PIX;4;2025
7157;45770;Xiaomi Pad 5;Celulares;8;1980;15840;0,05;15048;Nordeste;Online;Em trânsito;RN;891;7128;7920;0,526315789;81;Não Informado;50+;143;12;LogTech Express;Cartão de Crédito;3;2025
7174;45971;Fone QCY T13 TWS;Acessórios;7;4913;34391;0,1;30951,9;Nordeste;Marketplace;Cancelado;PI;2456,5;17195,5;13756,4;0,444444444;26;Feminino;18-29;156;0;LogTech Express;Cartão de Crédito;3;2025
7175;45754;Smart TV Xiaomi TV A Pro 55;Eletrodomésticos & TV;10;2301;23010;0;23010;Norte;Online;Em trânsito;AP;1173,51;11735,1;11274,9;0,49;59;Não Informado;50+;126;3;Correios;Boleto;4;2025
7176;45717;Fone Baseus Bowie Bowie WM02;Acessórios;7;2892;20244;0,15;17207,4;Centro-Oeste;Marketplace;Em trânsito;GO;1214,64;8502,48;8704,92;0,505882353;65;Não Informado;50+;127;4;TransFrete;Voucher;4;2025
7200;46022;Fone Bluetooth WAAW by Alok;Acessórios;10;2998;29980;0;29980;Nordeste;Marketplace;Entregue;PI;1319,12;13191,2;16788,8;0,56;20;Feminino;18-29;85;17;TransFrete;Voucher;2;2025
7202;45794;Carregador Portatil Baseus Power Bank 30000mAh;Acessórios;5;3457;17285;0,15;14692,25;Norte;Marketplace;Entregue;AM;2039,63;10198,15;4494,1;0,305882353;90;Masculino;50+;28;21;TransFrete;Voucher;5;2025
7213;45822;Smart TV Samsung Crystal UHD 50;Eletrodomésticos & TV;9;841;7569;0,1;6812,1;Norte;Online;Entregue;PA;437,32;3935,88;2876,22;0,422222222;43;Não Informado;30-49;103;8;LogTech Express;Cartão de Crédito;2;2025
7221;45772;Echo Show 5 com Alexa;Eletrodomésticos & TV;10;3932;39320;0,05;37354;Norte;Marketplace;Entregue;PA;1612,12;16121,2;21232,8;0,568421053;82;Masculino;50+;69;20;TransFrete;Voucher;1;2025
7222;45888;Monitor Gamer LG UltraGear 24;Computadores;7;245;1715;0,15;1457,75;Centro-Oeste;Marketplace;Entregue;MT;100,45;703,15;754,6;0,517647059;32;Masculino;30-49;15;10;LogTech Express;Cartão de Crédito;2;2025
7232;45969;Pilha Recarregavel Duracell AAA;Eletrodomésticos & TV;3;483;1449;0,05;1376,55;Sudeste;Marketplace;Cancelado;MG;294,63;883,89;492,66;0,357894737;22;Feminino;18-29;162;0;LogTech Express;Cartão de Crédito;5;2025
7237;45955;iPhone 15 Pro;Celulares;2;1393;2786;0,15;2368,1;Norte;Loja Física;Entregue;AP;738,29;1476,58;891,52;0,376470588;94;Feminino;50+;37;17;LogTech Express;PIX;5;2025
7240;45684;Amazon Kindle 11ª Geracao;Computadores;4;3110;12440;0,1;11196;Centro-Oeste;Loja Física;Entregue;MT;1959,3;7837,2;3358,8;0,3;79;Masculino;50+;55;3;TransFrete;PIX;2;2025
7258;45836;Headphone Sony WH-1000XM5;Acessórios;8;2650;21200;0,15;18020;Nordeste;Loja Física;Entregue;PB;1192,5;9540;8480;0,470588235;37;Feminino;30-49;49;24;TransFrete;Boleto;5;2025
7263;45809;SSD Crucial T500 2TB;Computadores;7;269;1883;0,05;1788,85;Nordeste;Marketplace;Entregue;PI;156,02;1092,14;696,71;0,389473684;67;Feminino;50+;131;22;TransFrete;Boleto;2;2025
7283;45828;Roku Express HD;Eletrodomésticos & TV;10;3418;34180;0,05;32471;Nordeste;Online;Em trânsito;RN;2084,98;20849,8;11621,2;0,357894737;94;Masculino;50+;69;7;Correios;Voucher;3;2025
7297;45723;Fone Lenovo Thinkplus LP40;Acessórios;8;1560;12480;0,15;10608;Sudeste;Online;Entregue;RJ;686,4;5491,2;5116,8;0,482352941;31;Masculino;30-49;161;25;LogTech Express;Voucher;5;2025
7307;45858;Mouse Gamer Logitech G203;Acessórios;9;3764;33876;0,15;28794,6;Centro-Oeste;Marketplace;Em trânsito;GO;1731,44;15582,96;13211,64;0,458823529;92;Feminino;50+;157;12;LogTech Express;Voucher;3;2025
7312;45680;Honor Magic 6 Pro;Celulares;7;4550;31850;0;31850;Norte;Online;Entregue;PA;3139,5;21976,5;9873,5;0,31;91;Feminino;50+;135;17;LogTech Express;Cartão de Crédito;3;2025
7325;45790;Notebook Dell Inspiron 15;Computadores;5;1653;8265;0;8265;Norte;Loja Física;Cancelado;AP;1090,98;5454,9;2810,1;0,34;57;Masculino;50+;152;0;LogTech Express;Boleto;2;2025
7375;45913;SSD Kingston NV2 2TB;Computadores;3;1607;4821;0;4821;Norte;Loja Física;Entregue;RO;883,85;2651,55;2169,45;0,45;74;Não Informado;50+;125;3;TransFrete;Cartão de Crédito;2;2025
7376;45690;Notebook HP 256 G9;Computadores;8;3277;26216;0;26216;Norte;Loja Física;Cancelado;RO;1867,89;14943,12;11272,88;0,43;25;Masculino;18-29;113;0;TransFrete;Boleto;1;2025
7377;45671;Xiaomi POCO X6 Neo;Celulares;10;2628;26280;0,05;24966;Nordeste;Marketplace;Entregue;SE;1760,76;17607,6;7358,4;0,294736842;95;Não Informado;50+;124;22;LogTech Express;PIX;5;2025
7396;45894;Notebook Gamer Acer Nitro V16;Computadores;9;4427;39843;0,05;37850,85;Sul;Marketplace;Entregue;SC;2257,77;20319,93;17530,92;0,463157895;21;Não Informado;18-29;105;8;TransFrete;PIX;4;2025
